init_time,track_id,sample,lead_time_hours,lat,lon,minimum_sea_level_pressure_hpa,maximum_sustained_wind_speed_knots
2026-05-14 18:00:00,70L,5,12,6.0,-56.6,1012.0,21.965392
2026-05-14 18:00:00,70L,5,18,5.9,-57.800000000000004,1015.0,22.937312000000002
2026-05-14 18:00:00,70L,6,0,55.9,-45.5,991.0,40.043104
2026-05-14 18:00:00,70L,6,6,56.9,-41.7,994.0,34.98912
2026-05-14 18:00:00,70L,6,12,57.1,-37.9,996.0,35.96104
2026-05-14 18:00:00,70L,7,0,55.7,-45.7,990.0,37.90488
2026-05-14 18:00:00,70L,7,6,56.6,-42.2,993.0,35.96104
2026-05-14 18:00:00,70L,7,12,57.0,-37.800000000000004,996.0,35.96104
2026-05-14 18:00:00,70L,8,0,55.7,-45.4,991.0,42.958864000000005
2026-05-14 18:00:00,70L,8,6,56.4,-41.7,994.0,41.015024000000004
2026-05-14 18:00:00,70L,8,12,56.9,-37.300000000000004,996.0,34.98912
2026-05-14 18:00:00,70L,9,0,55.7,-45.9,992.0,37.90488
2026-05-14 18:00:00,70L,9,6,56.300000000000004,-41.5,995.0,37.90488
2026-05-14 18:00:00,70L,9,12,56.9,-37.2,997.0,34.98912
2026-05-14 18:00:00,70L,10,0,55.800000000000004,-45.300000000000004,990.0,40.043104
2026-05-14 18:00:00,70L,10,6,56.6,-42.2,993.0,37.90488
2026-05-14 18:00:00,70L,10,12,57.0,-37.6,996.0,34.98912
2026-05-14 18:00:00,70L,10,18,58.7,-32.7,997.0,35.96104
2026-05-14 18:00:00,70L,11,0,56.300000000000004,-46.1,992.0,40.043104
2026-05-14 18:00:00,70L,11,6,56.800000000000004,-41.5,994.0,34.98912
2026-05-14 18:00:00,70L,11,12,57.1,-37.7,996.0,32.07336
2026-05-14 18:00:00,70L,12,0,55.9,-45.6,991.0,40.043104
2026-05-14 18:00:00,70L,12,6,56.300000000000004,-42.300000000000004,994.0,37.90488
2026-05-14 18:00:00,70L,12,12,56.7,-37.6,997.0,35.96104
2026-05-14 18:00:00,70L,13,0,55.7,-45.1,989.0,41.986944
2026-05-14 18:00:00,70L,13,6,56.5,-41.9,992.0,40.043104
2026-05-14 18:00:00,70L,13,12,57.0,-37.5,995.0,41.015024000000004
2026-05-14 18:00:00,70L,14,0,55.800000000000004,-45.4,990.0,39.071184
2026-05-14 18:00:00,70L,14,6,56.6,-41.800000000000004,993.0,40.043104
2026-05-14 18:00:00,70L,14,12,57.0,-37.800000000000004,996.0,35.96104
2026-05-14 18:00:00,70L,14,18,58.800000000000004,-33.2,997.0,35.96104
2026-05-14 18:00:00,70L,15,0,56.1,-46.0,991.0,37.90488
2026-05-14 18:00:00,70L,15,6,56.7,-42.2,994.0,37.90488
2026-05-14 18:00:00,70L,15,12,56.800000000000004,-37.5,996.0,42.958864000000005
2026-05-14 18:00:00,70L,16,0,55.9,-45.6,989.0,41.015024000000004
2026-05-14 18:00:00,70L,16,6,56.800000000000004,-42.0,992.0,40.043104
2026-05-14 18:00:00,70L,16,12,56.800000000000004,-37.5,995.0,37.90488
2026-05-14 18:00:00,70L,17,0,55.800000000000004,-45.5,991.0,41.015024000000004
2026-05-14 18:00:00,70L,17,6,56.6,-42.0,994.0,35.96104
2026-05-14 18:00:00,70L,17,12,56.9,-37.5,997.0,34.98912
2026-05-14 18:00:00,70L,18,0,55.7,-45.1,991.0,39.071184
2026-05-14 18:00:00,70L,18,6,56.5,-41.9,994.0,36.93296
2026-05-14 18:00:00,70L,18,12,56.800000000000004,-37.2,996.0,35.96104
2026-05-14 18:00:00,70L,19,0,55.9,-45.6,991.0,40.043104
2026-05-14 18:00:00,70L,19,6,56.6,-41.800000000000004,994.0,39.071184
2026-05-14 18:00:00,70L,19,12,56.9,-37.300000000000004,996.0,40.043104
2026-05-14 18:00:00,70L,20,0,55.7,-45.300000000000004,991.0,42.958864000000005
2026-05-14 18:00:00,70L,20,6,56.6,-42.0,994.0,35.96104
2026-05-14 18:00:00,70L,20,12,56.9,-37.4,996.0,34.98912
2026-05-14 18:00:00,70L,21,0,55.6,-45.300000000000004,992.0,39.071184
2026-05-14 18:00:00,70L,21,6,56.2,-42.2,995.0,35.96104
2026-05-14 18:00:00,70L,22,0,55.9,-46.0,991.0,42.958864000000005
2026-05-14 18:00:00,70L,22,6,56.6,-41.800000000000004,994.0,36.93296
2026-05-14 18:00:00,70L,22,12,56.9,-37.5,996.0,35.96104
2026-05-14 18:00:00,70L,23,0,56.0,-46.800000000000004,990.0,39.071184
2026-05-14 18:00:00,70L,23,6,56.6,-41.6,995.0,39.071184
2026-05-14 18:00:00,70L,23,12,57.1,-37.7,997.0,39.071184
2026-05-14 18:00:00,70L,23,18,58.6,-32.7,998.0,35.96104
2026-05-14 18:00:00,70L,24,0,55.6,-45.1,991.0,37.90488
2026-05-14 18:00:00,70L,24,6,56.2,-42.0,994.0,35.96104
2026-05-14 18:00:00,70L,24,12,56.800000000000004,-37.2,997.0,35.96104
2026-05-14 18:00:00,70L,24,18,58.9,-33.2,998.0,35.96104
2026-05-14 18:00:00,70L,25,0,55.800000000000004,-45.5,990.0,39.071184
2026-05-14 18:00:00,70L,25,6,56.6,-41.9,993.0,37.90488
2026-05-14 18:00:00,70L,25,12,57.1,-37.4,995.0,37.90488
2026-05-14 18:00:00,70L,26,0,55.7,-45.5,990.0,36.93296
2026-05-14 18:00:00,70L,26,6,56.4,-41.9,993.0,40.043104
2026-05-14 18:00:00,70L,26,12,56.800000000000004,-37.2,996.0,37.90488
2026-05-14 18:00:00,70L,26,18,58.300000000000004,-33.0,997.0,36.93296
2026-05-14 18:00:00,70L,26,36,61.1,-35.6,992.0,35.96104
2026-05-14 18:00:00,70L,27,0,55.800000000000004,-45.0,990.0,42.958864000000005
2026-05-14 18:00:00,70L,27,6,56.300000000000004,-42.4,993.0,39.071184
2026-05-14 18:00:00,70L,27,12,56.2,-37.800000000000004,996.0,34.0172
2026-05-14 18:00:00,70L,28,0,55.5,-44.7,989.0,41.015024000000004
2026-05-14 18:00:00,70L,28,6,56.6,-42.2,992.0,36.93296
2026-05-14 18:00:00,70L,28,12,57.0,-37.4,996.0,36.93296
2026-05-14 18:00:00,70L,29,0,55.800000000000004,-45.4,989.0,39.071184
2026-05-14 18:00:00,70L,29,6,56.5,-42.1,993.0,37.90488
2026-05-14 18:00:00,70L,29,12,57.0,-37.0,996.0,35.96104
2026-05-14 18:00:00,70L,30,0,55.800000000000004,-46.0,991.0,41.986944
2026-05-14 18:00:00,70L,30,6,56.7,-41.7,995.0,36.93296
2026-05-14 18:00:00,70L,30,12,56.9,-37.2,997.0,37.90488
2026-05-14 18:00:00,70L,31,0,55.9,-45.5,990.0,41.015024000000004
2026-05-14 18:00:00,70L,31,6,56.800000000000004,-41.7,993.0,35.96104
2026-05-14 18:00:00,70L,31,12,57.0,-38.0,995.0,35.96104
2026-05-14 18:00:00,70L,31,18,59.1,-33.3,997.0,34.98912
2026-05-14 18:00:00,70L,31,42,61.1,-31.1,992.0,33.04528
2026-05-14 18:00:00,70L,32,0,55.6,-46.0,990.0,39.071184
2026-05-14 18:00:00,70L,32,6,56.2,-41.7,994.0,36.93296
2026-05-14 18:00:00,70L,32,12,56.9,-37.0,996.0,34.98912
2026-05-14 18:00:00,70L,33,0,55.7,-45.2,991.0,41.015024000000004
2026-05-14 18:00:00,70L,33,6,56.5,-42.0,994.0,35.96104
2026-05-14 18:00:00,70L,33,12,56.800000000000004,-37.4,996.0,35.96104
2026-05-14 18:00:00,70L,34,0,55.7,-45.4,991.0,40.043104
2026-05-14 18:00:00,70L,34,6,56.2,-42.1,994.0,35.96104
2026-05-14 18:00:00,70L,34,12,56.9,-37.1,996.0,34.98912
2026-05-14 18:00:00,70L,35,0,55.7,-46.2,991.0,40.043104
2026-05-14 18:00:00,70L,35,6,56.4,-41.5,994.0,37.90488
2026-05-14 18:00:00,70L,35,12,57.0,-37.0,996.0,34.98912
2026-05-14 18:00:00,70L,35,18,58.7,-32.7,997.0,34.98912
2026-05-14 18:00:00,70L,35,36,61.1,-35.800000000000004,990.0,36.93296
2026-05-14 18:00:00,70L,36,0,56.0,-45.7,991.0,41.015024000000004
2026-05-14 18:00:00,70L,36,6,56.800000000000004,-42.0,993.0,36.93296
2026-05-14 18:00:00,70L,36,12,57.0,-37.5,995.0,40.043104
2026-05-14 18:00:00,70L,37,0,55.9,-46.5,992.0,40.043104
2026-05-14 18:00:00,70L,37,6,56.5,-41.1,995.0,36.93296
2026-05-14 18:00:00,70L,37,12,57.4,-37.5,996.0,33.04528
2026-05-14 18:00:00,70L,38,0,55.800000000000004,-46.1,992.0,42.958864000000005
2026-05-14 18:00:00,70L,38,6,56.4,-41.300000000000004,995.0,41.015024000000004
2026-05-14 18:00:00,70L,38,12,57.1,-37.4,996.0,37.90488
2026-05-14 18:00:00,70L,39,0,55.9,-46.5,990.0,41.015024000000004
2026-05-14 18:00:00,70L,39,6,56.800000000000004,-41.800000000000004,994.0,36.93296
2026-05-14 18:00:00,70L,39,12,57.1,-37.5,996.0,36.93296
2026-05-14 18:00:00,70L,40,0,55.800000000000004,-45.5,991.0,37.90488
2026-05-14 18:00:00,70L,40,6,56.6,-42.0,994.0,36.93296
2026-05-14 18:00:00,70L,40,12,57.0,-37.4,997.0,34.98912
2026-05-14 18:00:00,70L,40,18,60.300000000000004,-34.1,997.0,32.07336
2026-05-14 18:00:00,70L,40,42,61.2,-35.1,990.0,36.93296
2026-05-14 18:00:00,70L,41,0,55.9,-46.5,992.0,41.015024000000004
2026-05-14 18:00:00,70L,41,6,56.5,-40.800000000000004,996.0,35.96104
2026-05-14 18:00:00,70L,41,12,57.5,-37.5,996.0,35.96104
2026-05-14 18:00:00,70L,41,18,59.6,-33.9,997.0,32.07336
2026-05-14 18:00:00,70L,42,0,5.0,-52.4,1010.0,23.909232000000003
2026-05-14 18:00:00,70L,42,6,5.6000000000000005,-53.1,1011.0,30.907056
2026-05-14 18:00:00,70L,42,12,6.0,-54.6,1011.0,22.937312000000002
2026-05-14 18:00:00,70L,42,18,6.1000000000000005,-56.5,1014.0,22.937312000000002
2026-05-14 18:00:00,70L,43,0,56.0,-46.300000000000004,992.0,39.071184
2026-05-14 18:00:00,70L,43,6,56.5,-41.5,995.0,39.071184
2026-05-14 18:00:00,70L,43,12,57.0,-37.5,996.0,39.071184
2026-05-14 18:00:00,70L,44,0,55.7,-45.4,990.0,41.015024000000004
2026-05-14 18:00:00,70L,44,6,56.4,-42.0,994.0,35.96104
2026-05-14 18:00:00,70L,44,12,56.9,-37.2,997.0,36.93296
2026-05-14 18:00:00,70L,45,0,55.800000000000004,-46.0,989.0,41.015024000000004
2026-05-14 18:00:00,70L,45,6,56.5,-42.2,994.0,39.071184
2026-05-14 18:00:00,70L,45,12,56.800000000000004,-37.2,996.0,37.90488
2026-05-14 18:00:00,70L,46,0,55.800000000000004,-45.800000000000004,991.0,41.986944
2026-05-14 18:00:00,70L,46,6,56.4,-42.2,994.0,37.90488
2026-05-14 18:00:00,70L,46,12,56.7,-37.300000000000004,997.0,35.96104
2026-05-14 18:00:00,70L,47,0,55.7,-45.9,990.0,39.071184
2026-05-14 18:00:00,70L,47,6,56.2,-42.2,994.0,36.93296
2026-05-14 18:00:00,70L,47,12,56.5,-37.4,997.0,35.96104
2026-05-14 18:00:00,70L,48,0,55.9,-45.6,990.0,37.90488
2026-05-14 18:00:00,70L,48,6,56.4,-42.4,994.0,36.93296
2026-05-14 18:00:00,70L,48,12,56.5,-37.7,997.0,34.98912
2026-05-14 18:00:00,70L,49,0,55.9,-46.1,992.0,37.90488
2026-05-14 18:00:00,70L,49,6,56.7,-41.4,995.0,37.90488
2026-05-14 18:00:00,70L,49,12,57.5,-37.9,997.0,34.0172
2026-05-14 18:00:00,70L,49,18,58.800000000000004,-33.1,997.0,36.93296
2026-05-14 18:00:00,70L,50,0,55.9,-46.4,991.0,37.90488
2026-05-14 18:00:00,70L,50,6,56.4,-41.300000000000004,994.0,36.93296
2026-05-14 18:00:00,70L,50,12,56.9,-37.2,996.0,34.0172
2026-05-14 18:00:00,70L,51,0,55.800000000000004,-45.5,990.0,39.071184
2026-05-14 18:00:00,70L,51,6,56.4,-42.0,994.0,36.93296
2026-05-14 18:00:00,70L,51,12,56.9,-37.300000000000004,996.0,34.98912
2026-05-14 18:00:00,71L,2,102,9.8,-78.3,1008.0,25.075536
2026-05-14 18:00:00,71L,2,108,10.3,-76.0,1009.0,29.935136
2026-05-14 18:00:00,71L,5,0,55.800000000000004,-45.4,990.0,41.015024000000004
2026-05-14 18:00:00,71L,5,6,56.6,-41.9,992.0,36.93296
2026-05-14 18:00:00,71L,5,12,56.9,-38.1,995.0,34.98912
2026-05-14 18:00:00,71L,11,84,12.6,-17.1,1013.0,14.967568
2026-05-14 18:00:00,71L,11,90,11.0,-16.2,1013.0,12.051808000000001
2026-05-14 18:00:00,71L,11,96,9.5,-12.700000000000001,1009.0,14.967568
2026-05-14 18:00:00,71L,11,108,8.4,-13.8,1010.0,27.019376
2026-05-14 18:00:00,71L,35,18,2.0,-42.2,1014.0,20.021552
2026-05-14 18:00:00,71L,35,30,2.1,-43.4,1012.0,21.965392
2026-05-14 18:00:00,71L,35,36,2.9,-43.4,1010.0,25.075536
2026-05-14 18:00:00,71L,35,42,2.6,-43.800000000000004,1012.0,21.965392
2026-05-14 18:00:00,71L,35,54,2.8000000000000003,-44.6,1011.0,20.021552
2026-05-14 18:00:00,71L,35,60,3.1,-45.2,1009.0,19.049632000000003
2026-05-14 18:00:00,71L,35,66,2.6,-47.6,1012.0,20.021552
2026-05-14 18:00:00,71L,35,84,5.0,-51.5,1010.0,20.993472
2026-05-14 18:00:00,71L,35,102,5.5,-53.300000000000004,1012.0,21.965392
2026-05-14 18:00:00,71L,40,6,1.3,-41.300000000000004,1013.0,22.937312000000002
2026-05-14 18:00:00,71L,40,12,2.6,-41.5,1009.0,26.047456
2026-05-14 18:00:00,71L,40,18,1.9000000000000001,-41.7,1012.0,27.991296000000002
2026-05-14 18:00:00,71L,40,30,1.5,-42.0,1012.0,20.021552
2026-05-14 18:00:00,71L,40,36,0.1,-38.800000000000004,1011.0,16.911408
2026-05-14 18:00:00,71L,40,54,-0.9,-40.800000000000004,1013.0,15.939488000000003
2026-05-14 18:00:00,71L,42,0,55.7,-45.6,989.0,41.015024000000004
2026-05-14 18:00:00,71L,42,6,56.2,-42.4,993.0,39.071184
2026-05-14 18:00:00,71L,42,12,56.4,-37.2,996.0,35.96104
2026-05-14 18:00:00,71L,43,54,9.4,-73.5,1005.0,26.047456
2026-05-14 18:00:00,71L,43,60,10.4,-75.10000000000001,1007.0,27.019376
2026-05-14 18:00:00,71L,43,84,10.9,-76.10000000000001,1008.0,25.075536
2026-05-14 18:00:00,71L,44,18,3.6,-45.300000000000004,1014.0,20.993472
2026-05-14 18:00:00,71L,44,36,3.6,-48.6,1010.0,20.021552
2026-05-14 18:00:00,71L,46,36,6.2,-14.0,1009.0,19.049632000000003
2026-05-14 18:00:00,71L,46,54,6.8,-17.1,1013.0,14.967568
2026-05-14 18:00:00,71L,47,6,1.3,-41.300000000000004,1014.0,20.021552
2026-05-14 18:00:00,71L,47,12,1.2,-41.6,1010.0,22.937312000000002
2026-05-14 18:00:00,71L,47,30,1.7,-42.2,1013.0,18.077712000000002
2026-05-14 18:00:00,72L,42,30,5.7,-19.0,1012.0,19.049632000000003
2026-05-14 18:00:00,72L,42,36,6.1000000000000005,-20.7,1009.0,21.965392
2026-05-14 18:00:00,72L,42,48,5.3,-19.0,1009.0,23.909232000000003
2026-05-14 18:00:00,72L,42,54,6.2,-18.2,1012.0,22.937312000000002
2026-05-14 18:00:00,72L,42,60,7.6000000000000005,-15.9,1011.0,15.939488000000003
2026-05-14 18:00:00,72L,47,6,1.7,-35.800000000000004,1012.0,29.935136
2026-05-14 18:00:00,72L,47,12,2.0,-36.300000000000004,1010.0,22.937312000000002
2026-05-14 18:00:00,70C,1,6,5.2,-170.8,1007.0,20.993472
2026-05-14 18:00:00,70C,1,12,4.8,-172.1,1007.0,20.993472
2026-05-14 18:00:00,70C,1,18,5.6000000000000005,-173.4,1008.0,21.965392
2026-05-14 18:00:00,70C,1,36,3.2,-175.20000000000002,1006.0,15.939488000000003
2026-05-14 18:00:00,70C,2,6,4.1,-178.20000000000002,1007.0,26.047456
2026-05-14 18:00:00,70C,2,12,3.9,-179.5,1007.0,23.909232000000003
2026-05-14 18:00:00,70C,2,18,5.3,-179.8,1007.0,20.993472
2026-05-14 18:00:00,70C,2,30,6.1000000000000005,178.8,1007.0,20.021552
2026-05-14 18:00:00,70C,3,0,3.9,-162.3,1007.0,20.993472
2026-05-14 18:00:00,70C,3,18,5.0,-162.9,1007.0,19.049632000000003
2026-05-14 18:00:00,70C,6,0,4.8,-178.6,1006.0,27.019376
2026-05-14 18:00:00,70C,6,6,6.1000000000000005,-179.6,1008.0,25.075536
2026-05-14 18:00:00,70C,6,18,5.4,178.3,1007.0,22.937312000000002
2026-05-14 18:00:00,70C,6,24,5.5,176.8,1007.0,22.937312000000002
2026-05-14 18:00:00,70C,6,30,4.8,178.1,1006.0,25.075536
2026-05-14 18:00:00,70C,6,42,6.7,177.1,1008.0,20.993472
2026-05-14 18:00:00,70C,7,0,4.3,-179.20000000000002,1007.0,23.909232000000003
2026-05-14 18:00:00,70C,7,24,4.4,179.4,1007.0,20.021552
2026-05-14 18:00:00,70C,7,30,4.6000000000000005,179.0,1007.0,20.021552
2026-05-14 18:00:00,70C,7,36,6.7,178.9,1008.0,20.021552
2026-05-14 18:00:00,70C,8,0,4.8,-179.8,1006.0,23.909232000000003
2026-05-14 18:00:00,70C,8,6,4.3,179.4,1007.0,20.993472
2026-05-14 18:00:00,70C,8,18,3.9,-178.70000000000002,1007.0,21.965392
2026-05-14 18:00:00,70C,8,24,6.2,-178.20000000000002,1008.0,20.021552
2026-05-14 18:00:00,70C,8,36,6.0,177.8,1008.0,20.021552
2026-05-14 18:00:00,70C,8,60,8.5,178.70000000000002,1005.0,26.047456
2026-05-14 18:00:00,70C,13,0,5.8,-179.3,1007.0,27.991296000000002
2026-05-14 18:00:00,70C,13,6,7.0,-178.5,1008.0,23.909232000000003
2026-05-14 18:00:00,70C,14,0,3.2,-178.1,1006.0,27.991296000000002
2026-05-14 18:00:00,70C,14,12,4.0,178.3,1007.0,20.993472
2026-05-14 18:00:00,70C,14,18,6.2,177.70000000000002,1008.0,20.021552
2026-05-14 18:00:00,70C,14,30,5.9,175.70000000000002,1008.0,20.021552
2026-05-14 18:00:00,70C,14,42,5.3,173.8,1008.0,20.993472
2026-05-14 18:00:00,70C,16,0,4.1,-161.5,1007.0,20.993472
2026-05-14 18:00:00,70C,16,6,1.9000000000000001,-163.3,1006.0,20.021552
2026-05-14 18:00:00,70C,18,0,4.1,-157.20000000000002,1008.0,20.993472
2026-05-14 18:00:00,70C,18,12,4.4,-159.9,1008.0,18.077712000000002
2026-05-14 18:00:00,70C,19,0,6.2,-179.0,1007.0,28.963216
2026-05-14 18:00:00,70C,19,6,6.0,-180.0,1007.0,25.075536
2026-05-14 18:00:00,70C,19,18,5.9,-179.3,1009.0,21.965392
2026-05-14 18:00:00,70C,22,0,4.8,-179.3,1007.0,25.075536
2026-05-14 18:00:00,70C,22,24,5.6000000000000005,178.5,1007.0,19.049632000000003
2026-05-14 18:00:00,70C,22,36,4.6000000000000005,175.9,1007.0,16.911408
2026-05-14 18:00:00,70C,24,12,4.5,-170.20000000000002,1007.0,20.021552
2026-05-14 18:00:00,70C,24,18,4.6000000000000005,-169.6,1007.0,20.993472
2026-05-14 18:00:00,70C,24,30,6.1000000000000005,-172.70000000000002,1007.0,19.049632000000003
2026-05-14 18:00:00,70C,24,48,7.8,-177.4,1007.0,23.909232000000003
2026-05-14 18:00:00,70C,26,0,5.7,-178.9,1007.0,26.047456
2026-05-14 18:00:00,70C,26,6,5.1000000000000005,179.5,1007.0,23.909232000000003
2026-05-14 18:00:00,70C,26,12,4.7,177.4,1006.0,20.993472
2026-05-14 18:00:00,70C,26,24,5.0,176.70000000000002,1006.0,20.993472
2026-05-14 18:00:00,70C,26,30,4.6000000000000005,174.5,1007.0,20.993472
2026-05-14 18:00:00,70C,26,36,6.0,175.1,1005.0,22.937312000000002
2026-05-14 18:00:00,70C,26,42,5.5,173.20000000000002,1007.0,25.075536
2026-05-14 18:00:00,70C,26,48,6.7,173.0,1005.0,22.937312000000002
2026-05-14 18:00:00,70C,26,66,9.0,172.20000000000002,1008.0,22.937312000000002
2026-05-14 18:00:00,70C,26,72,9.200000000000001,171.3,1006.0,21.965392
2026-05-14 18:00:00,70C,26,78,9.3,170.1,1008.0,22.937312000000002
2026-05-14 18:00:00,70C,26,84,9.6,169.3,1006.0,21.965392
2026-05-14 18:00:00,70C,26,90,9.9,168.3,1008.0,22.937312000000002
2026-05-14 18:00:00,70C,26,96,9.700000000000001,167.4,1006.0,25.075536
2026-05-14 18:00:00,70C,26,102,9.9,166.3,1008.0,22.937312000000002
2026-05-14 18:00:00,70C,26,108,10.0,165.0,1006.0,21.965392
2026-05-14 18:00:00,70C,27,0,4.8,-179.6,1007.0,27.019376
2026-05-14 18:00:00,70C,27,6,6.0,-178.70000000000002,1008.0,23.909232000000003
2026-05-14 18:00:00,70C,27,18,5.7,-177.20000000000002,1008.0,20.021552
2026-05-14 18:00:00,70C,31,0,5.4,-169.20000000000002,1007.0,27.991296000000002
2026-05-14 18:00:00,70C,31,12,4.5,-172.6,1006.0,21.965392
2026-05-14 18:00:00,70C,31,18,5.3,-172.9,1008.0,20.993472
2026-05-14 18:00:00,70C,31,36,6.2,-175.3,1007.0,16.911408
2026-05-14 18:00:00,70C,31,42,4.3,-176.5,1008.0,18.077712000000002
2026-05-14 18:00:00,70C,31,54,6.0,-178.6,1006.0,20.993472
2026-05-14 18:00:00,70C,32,0,5.0,-179.3,1007.0,25.075536
2026-05-14 18:00:00,70C,32,24,4.8,179.8,1007.0,20.021552
2026-05-14 18:00:00,70C,33,0,2.9,-140.5,1008.0,21.965392
2026-05-14 18:00:00,70C,33,6,2.5,-138.8,1005.0,20.993472
2026-05-14 18:00:00,70C,34,6,3.7,-159.9,1007.0,16.911408
2026-05-14 18:00:00,70C,34,12,4.0,-159.1,1008.0,20.993472
2026-05-14 18:00:00,70C,35,12,5.1000000000000005,-144.6,1007.0,25.075536
2026-05-14 18:00:00,70C,35,24,5.3,-144.4,1010.0,20.993472
2026-05-14 18:00:00,70C,36,0,5.3,-179.1,1007.0,27.019376
2026-05-14 18:00:00,70C,36,12,7.0,-178.9,1006.0,26.047456
2026-05-14 18:00:00,70C,36,24,6.8,-179.70000000000002,1006.0,22.937312000000002
2026-05-14 18:00:00,70C,36,36,5.5,178.9,1007.0,18.077712000000002
2026-05-14 18:00:00,70C,36,42,5.4,176.3,1008.0,20.021552
2026-05-14 18:00:00,70C,36,60,6.0,175.4,1006.0,18.077712000000002
2026-05-14 18:00:00,70C,36,66,4.7,173.4,1007.0,15.939488000000003
2026-05-14 18:00:00,70C,38,0,5.0,-179.8,1007.0,28.963216
2026-05-14 18:00:00,70C,38,6,5.7,-178.6,1008.0,21.965392
2026-05-14 18:00:00,70C,39,6,8.3,-151.5,1006.0,27.019376
2026-05-14 18:00:00,70C,39,30,8.2,-156.70000000000002,1006.0,19.049632000000003
2026-05-14 18:00:00,70C,41,18,4.3,-140.8,1006.0,21.965392
2026-05-14 18:00:00,70C,41,30,4.8,-147.1,1006.0,20.993472
2026-05-14 18:00:00,70C,42,0,4.5,-178.4,1007.0,27.019376
2026-05-14 18:00:00,70C,42,6,6.1000000000000005,-179.3,1008.0,25.075536
2026-05-14 18:00:00,70C,42,30,6.2,-178.3,1008.0,19.049632000000003
2026-05-14 18:00:00,70C,42,42,6.4,179.4,1008.0,20.021552
2026-05-14 18:00:00,70C,44,0,5.0,-179.8,1007.0,27.991296000000002
2026-05-14 18:00:00,70C,44,6,6.4,-178.9,1007.0,25.075536
2026-05-14 18:00:00,70C,44,18,4.8,178.8,1008.0,22.937312000000002
2026-05-14 18:00:00,70C,44,24,6.2,177.6,1007.0,26.047456
2026-05-14 18:00:00,70C,44,30,7.1000000000000005,177.20000000000002,1007.0,23.909232000000003
2026-05-14 18:00:00,70C,44,36,6.5,176.1,1007.0,22.937312000000002
2026-05-14 18:00:00,70C,44,42,6.6000000000000005,175.3,1006.0,25.075536
2026-05-14 18:00:00,70C,44,48,7.2,174.3,1005.0,23.909232000000003
2026-05-14 18:00:00,70C,44,54,7.5,173.1,1006.0,21.965392
2026-05-14 18:00:00,70C,44,66,7.6000000000000005,171.0,1007.0,25.075536
2026-05-14 18:00:00,70C,44,72,7.8,169.8,1004.0,28.963216
2026-05-14 18:00:00,70C,44,78,8.1,168.3,1004.0,30.907056
2026-05-14 18:00:00,70C,44,84,8.1,167.4,1003.0,27.019376
2026-05-14 18:00:00,70C,44,90,7.6000000000000005,166.20000000000002,1006.0,22.937312000000002
2026-05-14 18:00:00,70C,44,96,7.7,165.20000000000002,1005.0,21.965392
2026-05-14 18:00:00,70C,44,108,8.1,163.3,1006.0,20.993472
2026-05-14 18:00:00,70C,44,120,8.1,161.8,1007.0,22.937312000000002
2026-05-14 18:00:00,70C,44,126,7.5,162.1,1009.0,19.049632000000003
2026-05-14 18:00:00,70C,45,0,5.3,-179.0,1007.0,25.075536
2026-05-14 18:00:00,70C,45,6,4.0,-179.70000000000002,1007.0,23.909232000000003
2026-05-14 18:00:00,70C,45,12,4.3,-180.0,1007.0,20.993472
2026-05-14 18:00:00,70C,45,18,2.2,179.6,1007.0,18.077712000000002
2026-05-14 18:00:00,70C,46,0,4.9,-179.3,1006.0,40.043104
2026-05-14 18:00:00,70C,46,6,6.9,179.8,1006.0,34.0172
2026-05-14 18:00:00,70C,46,12,6.6000000000000005,179.9,1006.0,34.0172
2026-05-14 18:00:00,70C,46,18,5.4,177.8,1006.0,25.075536
2026-05-14 18:00:00,70C,46,24,6.7,178.3,1007.0,22.937312000000002
2026-05-14 18:00:00,70C,46,30,7.7,176.1,1007.0,27.991296000000002
2026-05-14 18:00:00,70C,46,36,6.1000000000000005,174.3,1006.0,26.047456
2026-05-14 18:00:00,70C,47,0,4.6000000000000005,-179.70000000000002,1007.0,23.909232000000003
2026-05-14 18:00:00,70C,47,18,6.0,177.3,1007.0,22.937312000000002
2026-05-14 18:00:00,70C,47,24,4.8,175.3,1007.0,19.049632000000003
2026-05-14 18:00:00,70C,48,0,5.7,-179.6,1007.0,27.019376
2026-05-14 18:00:00,70C,48,6,6.5,-178.9,1007.0,22.937312000000002
2026-05-14 18:00:00,70C,49,0,6.2,-178.1,1007.0,25.075536
2026-05-14 18:00:00,70C,49,6,6.0,-179.5,1007.0,23.909232000000003
2026-05-14 18:00:00,70C,49,18,6.6000000000000005,177.3,1007.0,23.909232000000003
2026-05-14 18:00:00,70C,49,36,4.7,175.4,1007.0,19.049632000000003
2026-05-14 18:00:00,70C,49,42,4.1,173.3,1009.0,20.021552
2026-05-14 18:00:00,70C,49,54,5.1000000000000005,172.1,1006.0,21.965392
2026-05-14 18:00:00,70C,51,0,3.9,-178.70000000000002,1007.0,21.965392
2026-05-14 18:00:00,70C,51,6,4.4,-179.0,1008.0,21.965392
2026-05-14 18:00:00,70C,51,24,4.6000000000000005,179.8,1007.0,18.077712000000002
2026-05-14 18:00:00,70C,51,30,4.6000000000000005,177.4,1008.0,18.077712000000002
2026-05-14 18:00:00,71C,2,24,5.9,-144.9,1009.0,25.075536
2026-05-14 18:00:00,71C,2,36,5.0,-149.0,1008.0,26.047456
2026-05-14 18:00:00,71C,2,48,5.0,-151.5,1009.0,25.075536
